x_train,exact,predicted,error,
degree 5
0.0000,0.000000000000000,-0.542520962863498,5.43e-01
0.1000,0.841470984807897,1.140043528464070,2.99e-01
0.2000,0.909297426825682,0.830728796623128,7.86e-02
0.3000,0.141120008059867,-0.031119541221951,1.72e-01
0.4000,-0.756802495307928,-0.627394103168422,1.29e-01
0.5000,-0.958924274663138,-0.640707801977655,3.18e-01
0.6000,-0.279415498198926,-0.133875904477624,1.46e-01
0.7000,0.656986598718789,0.570601909034604,8.64e-02
0.8000,0.989358246623382,1.011059485390386,2.17e-02
0.9000,0.412118485241757,0.707182139147011,2.95e-01
1.0000,-0.544021110889370,-0.719475406814782,1.75e-01


degree 10
0.0000,0.000000000000000,0.000184369880724,1.84e-04
0.1000,0.841470984807897,0.841356840133257,1.14e-04
0.2000,0.909297426825682,0.909117442887156,1.80e-04
0.3000,0.141120008059867,0.140816831631540,3.03e-04
0.4000,-0.756802495307928,-0.757016417530071,2.14e-04
0.5000,-0.958924274663138,-0.959276801973464,3.53e-04
0.6000,-0.279415498198926,-0.279980849631373,5.65e-04
0.7000,0.656986598718789,0.656751336016944,2.35e-04
0.8000,0.989358246623382,0.988514960233704,8.43e-04
0.9000,0.412118485241757,0.411850723879420,2.68e-04
1.0000,-0.544021110889370,-0.543344028331358,6.77e-04


degree 15
0.0000,0.000000000000000,0.000000504547996,5.05e-07
0.1000,0.841470984807897,0.841470788927161,1.96e-07
0.2000,0.909297426825682,0.909297302410798,1.24e-07
0.3000,0.141120008059867,0.141120013720278,5.66e-09
0.4000,-0.756802495307928,-0.756802719190805,2.24e-07
0.5000,-0.958924274663138,-0.958924299966289,2.53e-08
0.6000,-0.279415498198926,-0.279415760124463,2.62e-07
0.7000,0.656986598718789,0.656986513462985,8.53e-08
0.8000,0.989358246623382,0.989358001080110,2.46e-07
0.9000,0.412118485241757,0.412118139432612,3.46e-07
1.0000,-0.544021110889370,-0.544020908582251,2.02e-07


degree 20
0.0000,0.000000000000000,0.000000000035218,3.52e-11
0.1000,0.841470984807897,0.841470984850081,4.22e-11
0.2000,0.909297426825682,0.909297426876994,5.13e-11
0.3000,0.141120008059867,0.141120008120808,6.09e-11
0.4000,-0.756802495307928,-0.756802495237848,7.01e-11
0.5000,-0.958924274663138,-0.958924274580285,8.29e-11
0.6000,-0.279415498198926,-0.279415498101995,9.69e-11
0.7000,0.656986598718789,0.656986598826710,1.08e-10
0.8000,0.989358246623382,0.989358246744584,1.21e-10
0.9000,0.412118485241757,0.412118485377969,1.36e-10
1.0000,-0.544021110889370,-0.544021110748016,1.41e-10


