x_train,exact,predicted,error,
degree 4
0.0000,1.000000000000000,1.000000000000000,4.44e-16
0.1000,1.005020918400460,1.003822668379394,1.20e-03
0.2000,1.020338844941190,1.020184420620196,1.54e-04
0.3000,1.046751601538090,1.047425459334437,6.74e-04
0.4000,1.085704428383240,1.085975964061003,2.72e-04
0.5000,1.139493927324550,1.138356091265634,1.14e-03
0.6000,1.211628314512320,1.209175974340920,2.45e-03
0.7000,1.307459259733590,1.305135723606306,2.32e-03
0.8000,1.435324199672240,1.435025426308089,2.99e-04
0.9000,1.608725810466050,1.609725146619422,9.99e-04
1.0000,1.850815717680930,1.842204925640307,8.61e-03


degree 8
0.0000,1.000000000000000,1.000000000000000,1.11e-16
0.1000,1.005020918400460,1.005025432858056,4.51e-06
0.2000,1.020338844941190,1.020337799281673,1.05e-06
0.3000,1.046751601538090,1.046751783897847,1.82e-07
0.4000,1.085704428383240,1.085711881078868,7.45e-06
0.5000,1.139493927324550,1.139496300718062,2.37e-06
0.6000,1.211628314512320,1.211627295545833,1.02e-06
0.7000,1.307459259733590,1.307469038147660,9.78e-06
0.8000,1.435324199672240,1.435330422996631,6.22e-06
0.9000,1.608725810466050,1.608726415963934,6.05e-07
1.0000,1.850815717680930,1.850787820921658,2.79e-05


degree 12
0.0000,1.000000000000000,1.000000000000001,1.11e-15
0.1000,1.005020918400460,1.005020909408561,8.99e-09
0.2000,1.020338844941190,1.020338857585930,1.26e-08
0.3000,1.046751601538090,1.046751585269482,1.63e-08
0.4000,1.085704428383240,1.085704436212440,7.83e-09
0.5000,1.139493927324550,1.139493920325191,7.00e-09
0.6000,1.211628314512320,1.211628303929641,1.06e-08
0.7000,1.307459259733590,1.307459269218741,9.49e-09
0.8000,1.435324199672240,1.435324175500736,2.42e-08
0.9000,1.608725810466050,1.608725804401777,6.06e-09
1.0000,1.850815717680930,1.850815555202692,1.62e-07


degree 16
0.0000,1.000000000000000,1.000000000000000,4.44e-16
0.1000,1.005020918400460,1.005020918399656,8.04e-13
0.2000,1.020338844941190,1.020338844885911,5.53e-11
0.3000,1.046751601538090,1.046751601579271,4.12e-11
0.4000,1.085704428383240,1.085704428377959,5.28e-12
0.5000,1.139493927324550,1.139493927320209,4.34e-12
0.6000,1.211628314512320,1.211628314559465,4.71e-11
0.7000,1.307459259733590,1.307459259666610,6.70e-11
0.8000,1.435324199672240,1.435324199787774,1.16e-10
0.9000,1.608725810466050,1.608725810553672,8.76e-11
1.0000,1.850815717680930,1.850815717031191,6.50e-10


degree 20
0.0000,1.000000000000000,0.999999999999999,9.99e-16
0.1000,1.005020918400460,1.005020918400600,1.40e-13
0.2000,1.020338844941190,1.020338844941413,2.23e-13
0.3000,1.046751601538090,1.046751601538326,2.36e-13
0.4000,1.085704428383240,1.085704428383131,1.09e-13
0.5000,1.139493927324550,1.139493927324616,6.62e-14
0.6000,1.211628314512320,1.211628314512750,4.31e-13
0.7000,1.307459259733590,1.307459259733601,1.13e-14
0.8000,1.435324199672240,1.435324199672037,2.03e-13
0.9000,1.608725810466050,1.608725810465775,2.75e-13
1.0000,1.850815717680930,1.850815717678395,2.54e-12


